Date,Open,High,Low,Close,Volume
2023-07-10 00:00:00-04:00,103.9000015258789,104.72000122070312,102.66000366210938,103.69000244140625,534100
2023-07-11 00:00:00-04:00,103.98999786376953,104.97000122070312,102.80999755859375,103.06999969482422,539200
2023-07-12 00:00:00-04:00,103.80999755859375,104.54000091552734,103.02999877929688,104.25,665800
2023-07-13 00:00:00-04:00,104.12000274658203,105.3499984741211,102.5,103.26000213623047,583500
2023-07-14 00:00:00-04:00,103.37999725341797,104.41000366210938,102.55000305175781,103.73999786376953,316500
2023-07-17 00:00:00-04:00,103.55000305175781,104.87999725341797,103.38999938964844,104.52999877929688,429000
2023-07-18 00:00:00-04:00,104.63999938964844,106.95999908447266,104.63999938964844,106.16000366210938,633600
2023-07-19 00:00:00-04:00,106.13999938964844,106.72000122070312,104.13999938964844,104.76000213623047,439400
2023-07-20 00:00:00-04:00,105.4000015258789,105.76000213623047,103.8499984741211,105.48999786376953,493600
2023-07-21 00:00:00-04:00,105.58000183105469,105.58000183105469,102.69999694824219,102.77999877929688,726700
2023-07-24 00:00:00-04:00,102.86000061035156,103.11000061035156,101.41000366210938,102.0999984741211,818100
2023-07-25 00:00:00-04:00,101.76000213623047,103.30999755859375,101.16000366210938,102.94999694824219,374900
2023-07-26 00:00:00-04:00,102.41999816894531,103.16999816894531,101.0199966430664,101.19999694824219,374900
2023-07-27 00:00:00-04:00,101.12999725341797,101.44000244140625,99.8499984741211,100.02999877929688,370400
2023-07-28 00:00:00-04:00,101.11000061035156,101.16000366210938,99.7300033569336,101.04000091552734,471500
2023-07-31 00:00:00-04:00,101.2300033569336,102.02999877929688,99.94000244140625,101.98999786376953,547600
2023-08-01 00:00:00-04:00,101.91000366210938,102.70999908447266,101.55000305175781,102.38999938964844,457300
2023-08-02 00:00:00-04:00,101.91000366210938,102.75,100.83999633789062,101.97000122070312,583700
2023-08-03 00:00:00-04:00,101.98999786376953,102.76000213623047,101.2300033569336,101.55999755859375,682100
2023-08-04 00:00:00-04:00,106.62999725341797,109.5999984741211,106.2300033569336,108.80999755859375,1637600
2023-08-07 00:00:00-04:00,111.06999969482422,116.97000122070312,110.95999908447266,112.68000030517578,1523300
2023-08-08 00:00:00-04:00,112.20999908447266,113.08000183105469,110.22000122070312,110.79000091552734,1478200
2023-08-09 00:00:00-04:00,111.1500015258789,111.66999816894531,109.4800033569336,109.95999908447266,597600
2023-08-10 00:00:00-04:00,110.11000061035156,110.94999694824219,107.41000366210938,108.43000030517578,643400
2023-08-11 00:00:00-04:00,108.70999908447266,109.19000244140625,107.19999694824219,108.3499984741211,472300
2023-08-14 00:00:00-04:00,108.45999908447266,108.4800033569336,104.47000122070312,106.95999908447266,1055400
2023-08-15 00:00:00-04:00,106.98999786376953,106.98999786376953,104.18000030517578,105.19999694824219,744800
2023-08-16 00:00:00-04:00,104.97000122070312,105.88999938964844,103.80000305175781,104.29000091552734,513100
2023-08-17 00:00:00-04:00,103.6500015258789,104.20999908447266,100.22000122070312,100.63999938964844,754400
2023-08-18 00:00:00-04:00,100.13999938964844,101.86000061035156,99.70999908447266,101.55999755859375,526300
2023-08-21 00:00:00-04:00,101.73999786376953,102.4000015258789,100.48999786376953,101.88999938964844,403400
2023-08-22 00:00:00-04:00,101.91000366210938,102.4000015258789,100.87999725341797,101.66000366210938,337900
2023-08-23 00:00:00-04:00,102.02999877929688,102.44999694824219,101.3499984741211,102.05999755859375,490700
